날짜,종가,시가,고가,저가,거래량,변동 %
2020-07-30,13098000.0,13123000.0,13170000.0,12800000.0,4755.53271504,-0.19%
2020-07-29,13124000.0,12774000.0,13368000.0,12701000.0,5839.53216975,2.74%
2020-07-28,12772000.0,12914000.0,13202000.0,12515000.0,7553.15293197,-1.10%
2020-07-27,12916000.0,11706000.0,13275000.0,11701000.0,10523.35454822,10.34%
2020-07-26,11715000.0,11477000.0,11909000.0,11416000.0,4143.37023378,2.07%
2020-07-25,11477000.0,11346000.0,11500000.0,11333000.0,1583.49670631,1.15%
2020-07-24,11346000.0,11322000.0,11438000.0,11238000.0,2160.08749256,0.21%
2020-07-23,11331000.0,11258000.0,11418000.0,11183000.0,3090.33493086,0.65%
2020-07-22,11269000.0,11117000.0,11280000.0,11066000.0,2474.64316687,1.37%
2020-07-21,11123000.0,10940000.0,11220000.0,10930000.0,3235.46831323,1.67%
2020-07-20,10950000.0,10943000.0,10981000.0,10908000.0,1677.88924309,0.06%
2020-07-19,10943000.0,10908000.0,10971000.0,10869000.0,976.01326268,0.32%
2020-07-18,10905000.0,10949000.0,10990000.0,10894000.0,948.92757814,-0.40%
2020-07-17,10937000.0,10924000.0,10980000.0,10875000.0,1615.75315293,0.12%
2020-07-16,10934000.0,10975000.0,11003000.0,10835000.0,2068.3561921,-0.37%
2020-07-15,10975000.0,11011000.0,11017000.0,10955000.0,1649.89414782,-0.33%
2020-07-14,11010000.0,11011000.0,11040000.0,10925000.0,2495.54897178,-0.01%
2020-07-13,11000000.0,11036000.0,11063000.0,10908000.0,2605.40348195,-0.33%
2020-07-12,11036000.0,10968000.0,11061000.0,10915000.0,1317.60522056,0.62%
2020-07-11,10957000.0,11039000.0,11044000.0,10910000.0,1039.64848925,-0.74%
2020-07-10,11043000.0,10961000.0,11062000.0,10880000.0,2044.03731083,0.75%
2020-07-09,10961000.0,11135000.0,11149000.0,10906000.0,2625.43221633,-1.56%
2020-07-08,11138000.0,10988000.0,11208000.0,10968000.0,3274.76981902,1.37%
2020-07-07,10988000.0,11065000.0,11097000.0,10952000.0,1828.51713339,-0.70%
2020-07-06,11065000.0,10831000.0,11102000.0,10796000.0,2834.35626338,2.16%
2020-07-05,10831000.0,10883000.0,10900000.0,10700000.0,1232.80955825,-0.48%
2020-07-04,10884000.0,10845000.0,10960000.0,10814000.0,1102.13769,0.36%
2020-07-03,10837000.0,10888000.0,10920000.0,10821000.0,1446.240884,-0.47%
2020-07-02,10888000.0,11041000.0,11077000.0,10772000.0,2255.06730644,-1.39%
2020-07-01,11051000.0,10903000.0,11111000.0,10887000.0,1746.77991866,1.36%
2020-06-30,10903000.0,10980000.0,11004000.0,10882000.0,1491.98629021,-0.70%
2020-06-29,10972000.0,10970000.0,11033000.0,10814000.0,1945.52309302,0.02%
2020-06-28,10970000.0,10913000.0,11163000.0,10756000.0,2015.60242521,0.52%
2020-06-27,10913000.0,11045000.0,11051000.0,10791000.0,1712.14624703,-1.20%
2020-06-26,11045000.0,11151000.0,11185000.0,10901000.0,2087.94129459,-0.95%
2020-06-25,11147000.0,11232000.0,11232000.0,10842000.0,2709.1098932,-0.76%
2020-06-24,11233000.0,11506000.0,11553000.0,11110000.0,3231.00130679,-2.37%
2020-06-23,11509000.0,11593000.0,11649000.0,11488000.0,2329.40394614,-0.72%
2020-06-22,11593000.0,11235000.0,11675000.0,11232000.0,2696.34450507,3.19%
2020-06-21,11238000.0,11317000.0,11355000.0,11225000.0,909.55526989,-0.70%
2020-06-20,11325000.0,11285000.0,11351000.0,11155000.0,1263.73290014,0.35%
2020-06-19,11286000.0,11341000.0,11382000.0,11150000.0,2389.5177849,-0.48%
2020-06-18,11341000.0,11437000.0,11445000.0,11224000.0,2323.41197278,-0.84%
2020-06-17,11437000.0,11453000.0,11517000.0,11320000.0,2739.25545593,-0.14%
2020-06-16,11453000.0,11339000.0,11492000.0,11267000.0,3026.56824254,1.01%
2020-06-15,11346000.0,11246000.0,11415000.0,10770000.0,4693.79393111,0.89%
2020-06-14,11246000.0,11382000.0,11395000.0,11156000.0,1408.07350246,-1.19%
2020-06-13,11388000.0,11374000.0,11406000.0,11272000.0,1212.95040947,0.12%
2020-06-12,11380000.0,11090000.0,11449000.0,11062000.0,2651.81738048,2.61%
2020-06-11,11090000.0,11732000.0,11799000.0,11058000.0,4545.21507399,-5.47%
2020-06-10,11737000.0,11688000.0,11847000.0,11590000.0,2283.58557932,0.42%
2020-06-09,11688000.0,11690000.0,11777000.0,11550000.0,2610.12478709,-0.02%
2020-06-08,11690000.0,11680000.0,11719000.0,11560000.0,1728.38288947,0.09%
2020-06-07,11687000.0,11641000.0,11786000.0,11373000.0,2655.73231992,0.40%
2020-06-06,11641000.0,11601000.0,11699000.0,11512000.0,1459.86807286,0.34%
2020-06-05,11597000.0,11785000.0,11855000.0,11561000.0,2593.82582445,-1.60%
2020-06-04,11784000.0,11659000.0,11865000.0,11470000.0,4182.02295157,1.07%
2020-06-03,11648000.0,11520000.0,11661000.0,11401000.0,3039.98605262,1.11%
2020-06-02,11520000.0,12111000.0,12173000.0,11301000.0,8745.47328502,-4.88%
2020-06-01,12112000.0,11432000.0,12230000.0,11402000.0,6160.91557592,5.95%
2020-05-31,11432000.0,11583000.0,11585000.0,11363000.0,2525.31346136,-1.30%
2020-05-30,11581000.0,11397000.0,11603000.0,11303000.0,3047.33666992,1.61%
2020-05-29,11398000.0,11579000.0,11603000.0,11276000.0,2986.57917583,-1.56%
2020-05-28,11579000.0,11151000.0,11600000.0,11104000.0,4438.47314114,3.84%
2020-05-27,11163000.0,10724000.0,11187000.0,10722000.0,4433.78330122,4.09%
2020-05-26,10729000.0,10821000.0,10929000.0,10611000.0,3154.58974572,-0.85%
2020-05-25,10825000.0,10663000.0,10886000.0,10507000.0,4299.98228167,1.52%
2020-05-24,10664000.0,11140000.0,11249000.0,10630000.0,3564.63324161,-4.27%
2020-05-23,11140000.0,11117000.0,11299000.0,11048000.0,2106.46390938,0.21%
2020-05-22,11117000.0,11089000.0,11242000.0,10900000.0,4239.65573952,0.25%
2020-05-21,11089000.0,11533000.0,11609000.0,10798000.0,7323.04594878,-3.85%
2020-05-20,11532000.0,11727000.0,11800000.0,11350000.0,5246.78872844,-1.66%
2020-05-19,11727000.0,11704000.0,11833000.0,11430000.0,6500.9196183,0.20%
2020-05-18,11705000.0,11619000.0,11899000.0,11380000.0,6557.54613956,0.74%
2020-05-17,11619000.0,11322000.0,11831000.0,11275000.0,5191.71177335,2.62%
2020-05-16,11325000.0,11314000.0,11570000.0,11175000.0,4514.14006125,0.10%
2020-05-15,11314000.0,11777000.0,11839000.0,11229000.0,8174.219288,-3.93%
2020-05-14,11776000.0,11265000.0,11945000.0,11215000.0,10116.56034255,4.54%
2020-05-13,11268000.0,10680000.0,11347000.0,10660000.0,5944.67623229,5.51%
2020-05-12,10677000.0,10441000.0,10866000.0,10400000.0,5819.8769528,2.26%
2020-05-11,10448000.0,10672000.0,11248000.0,10121000.0,13828.24763273,-2.10%
2020-05-10,10671000.0,11553000.0,11600000.0,10220000.0,14835.99641846,-7.63%
2020-05-09,11550000.0,11881000.0,11950000.0,11477000.0,6605.95307729,-2.79%
2020-05-08,11881000.0,11988000.0,12163000.0,11810000.0,7019.78931565,-0.89%
2020-05-07,11998000.0,11269000.0,12062000.0,11128000.0,10671.04670395,6.47%
2020-05-06,11269000.0,10967000.0,11445000.0,10879000.0,7257.03242322,2.75%
2020-05-05,10972000.0,10837000.0,11020000.0,10740000.0,5217.54069649,1.25%
2020-05-04,10850000.0,10882000.0,10955000.0,10451000.0,6138.50405855,-0.29%
2020-05-03,10887000.0,10881000.0,11125000.0,10696000.0,5450.49595586,0.06%
2020-05-02,10882000.0,10773000.0,10938000.0,10640000.0,4199.29888037,1.01%
2020-05-01,10773000.0,10477000.0,11049000.0,10458000.0,7311.8450116,2.83%
2020-04-30,10477000.0,10530000.0,11435000.0,10279000.0,18049.43050523,-0.50%
2020-04-29,10530000.0,9410000.0,10681000.0,9376000.0,11013.08164828,11.90%
2020-04-28,9410000.0,9490000.0,9497000.0,9339000.0,3693.3169669,-0.84%
2020-04-27,9490000.0,9376000.0,9495000.0,9313000.0,4609.29072228,1.22%
2020-04-26,9376000.0,9155000.0,9377000.0,9149000.0,3784.44629212,2.41%
2020-04-25,9164000.0,9100000.0,9280000.0,9060000.0,3113.15926538,0.70%
2020-04-24,9100000.0,9052000.0,9231000.0,8985000.0,5226.5308807,0.53%
2020-04-23,9057000.0,8640000.0,9167000.0,8567000.0,7418.27381504,4.83%
2020-04-22,8636000.0,8407000.0,8675000.0,8384000.0,3244.89172282,2.72%
2020-04-21,8407000.0,8387000.0,8498000.0,8300000.0,3426.08047539,0.24%
2020-04-20,8387000.0,8660000.0,8720000.0,8366000.0,4451.04386799,-3.15%
2020-04-19,8660000.0,8712000.0,8734000.0,8546000.0,2777.53215337,-0.60%
2020-04-18,8712000.0,8519000.0,8752000.0,8510000.0,3336.68352877,2.27%
2020-04-17,8519000.0,8557000.0,8611000.0,8480000.0,3897.44973793,-0.44%
2020-04-16,8562000.0,8107000.0,8621000.0,7929000.0,8091.89938013,5.61%
2020-04-15,8108000.0,8375000.0,8415000.0,8089000.0,3098.61249041,-3.19%
2020-04-14,8378000.0,8379000.0,8456000.0,8272000.0,3625.16088474,-0.01%
2020-04-13,8379000.0,8464000.0,8472000.0,8162000.0,5377.6360057,-1.00%
2020-04-12,8470000.0,8463000.0,8752000.0,8341000.0,4191.06001998,0.08%
2020-04-11,8463000.0,8413000.0,8535000.0,8318000.0,2654.49523735,0.59%
2020-04-10,8414000.0,8803000.0,8825000.0,8241000.0,6529.56215242,-4.42%
2020-04-09,8804000.0,8821000.0,8853000.0,8648000.0,4206.92418803,-0.19%
2020-04-08,8821000.0,8652000.0,8913000.0,8621000.0,5003.68118787,1.95%
2020-04-07,8660000.0,8777000.0,8957000.0,8544000.0,8498.13271433,-1.33%
2020-04-06,8786000.0,8198000.0,8800000.0,8183000.0,8571.0711143,7.17%
2020-04-05,8198000.0,8248000.0,8280000.0,8100000.0,2884.40931408,-0.61%
2020-04-04,8249000.0,8149000.0,8333000.0,8100000.0,3955.73334087,1.23%
2020-04-03,8156000.0,8160000.0,8434000.0,8041000.0,7822.87703206,-0.05%
2020-04-02,8174000.0,8065000.0,8505000.0,7989000.0,12240.95376526,1.35%
2020-04-01,8074000.0,7799000.0,8096000.0,7529000.0,6726.18023048,3.53%
2020-03-31,7799000.0,7794000.0,7989000.0,7735000.0,6667.69225968,0.06%
2020-03-30,7798000.0,7218000.0,8014000.0,7199000.0,9173.56085136,8.04%
2020-03-29,7218000.0,7658000.0,7679000.0,7215000.0,4443.49787898,-5.75%
2020-03-28,7656000.0,7883000.0,7885000.0,7403000.0,7702.10233717,-2.88%
2020-03-27,7880000.0,8281000.0,8365000.0,7820000.0,6749.55305514,-4.84%
2020-03-26,8272000.0,8276000.0,8344000.0,8091000.0,6160.81327022,-0.05%
2020-03-25,8271000.0,8362000.0,8538000.0,8080000.0,12629.11800824,-1.09%
2020-03-24,8367000.0,8047000.0,8412000.0,7892000.0,15158.03958932,3.98%
2020-03-23,8047000.0,7379000.0,8189000.0,7219000.0,16867.52953401,9.05%
2020-03-22,7366000.0,7740000.0,7970000.0,7335000.0,8795.77503858,-4.83%
2020-03-21,7740000.0,7788000.0,8093000.0,7415000.0,11663.73945474,-0.62%
2020-03-20,7781000.0,7675000.0,8645000.0,7384000.0,24142.35878974,1.38%
2020-03-19,7679000.0,6747000.0,8111000.0,6613000.0,22522.27502999,13.81%
2020-03-18,6745000.0,6774000.0,6895000.0,6371000.0,13630.45744463,-0.43%
2020-03-17,6774000.0,6385000.0,6885000.0,6280000.0,14938.32946615,6.09%
2020-03-16,6385000.0,6905000.0,6914000.0,6000000.0,19383.80784892,-7.53%
2020-03-15,6909000.0,6823000.0,7298000.0,6660000.0,10779.97008444,1.26%
2020-03-14,6823000.0,7261000.0,7284000.0,6600000.0,12799.58220451,-6.03%
2020-03-13,7267000.0,6362000.0,7470000.0,5489000.0,50282.2630063,14.23%
2020-03-12,6363000.0,9507000.0,9537000.0,5980000.0,29866.02509793,-33.07%
2020-03-11,9510000.0,9574000.0,9637000.0,9163000.0,4110.01716377,-0.67%
2020-03-10,9574000.0,9726000.0,9849000.0,9413000.0,4439.33233281,-1.56%
2020-03-09,9726000.0,9883000.0,10064000.0,9356000.0,7692.57580749,-1.59%
2020-03-08,9876000.0,10678000.0,10699000.0,9820000.0,5043.98089229,-7.51%
2020-03-07,10678000.0,10852000.0,10980000.0,10648000.0,2335.98366227,-1.60%
2020-03-06,10840000.0,10791000.0,10890000.0,10720000.0,2353.86089792,0.45%
2020-03-05,10791000.0,10504000.0,10869000.0,10494000.0,3582.13634673,2.73%
2020-03-04,10503000.0,10502000.0,10588000.0,10420000.0,2250.68759875,0.01%
2020-03-03,10502000.0,10675000.0,10689000.0,10405000.0,2858.43820794,-1.62%
2020-03-02,10675000.0,10358000.0,10749000.0,10326000.0,3010.56353784,3.06%
2020-03-01,10374000.0,10380000.0,10559000.0,10287000.0,3275.71519136,-0.06%
2020-02-29,10374000.0,10575000.0,10631000.0,10371000.0,2145.36310753,-1.90%
2020-02-28,10575000.0,10696000.0,10840000.0,10306000.0,5181.61535688,-1.13%
2020-02-27,10699000.0,10742000.0,10888000.0,10313000.0,6437.73425905,-0.40%
2020-02-26,10741000.0,11330000.0,11408000.0,10628000.0,7477.71264507,-5.20%
2020-02-25,11330000.0,11635000.0,11639000.0,11280000.0,3895.25756826,-2.62%
2020-02-24,11633000.0,11753000.0,11840000.0,11555000.0,3115.02855796,-1.02%
2020-02-23,11753000.0,11495000.0,11831000.0,11482000.0,3288.45979643,2.24%
2020-02-22,11496000.0,11498000.0,11529000.0,11395000.0,1836.08707185,-0.02%
2020-02-21,11498000.0,11532000.0,11620000.0,11454000.0,4249.29863364,-0.29%
2020-02-20,11520000.0,11419000.0,11580000.0,11350000.0,6303.71044042,0.88%
2020-02-19,11415000.0,11837000.0,11973000.0,11350000.0,5713.59402305,-3.57%
2020-02-18,11838000.0,11438000.0,11900000.0,11308000.0,5450.8758839,3.50%
2020-02-17,11438000.0,11659000.0,11691000.0,11136000.0,5888.97179664,-1.90%
2020-02-16,11659000.0,11513000.0,11766000.0,11320000.0,5377.24392055,1.27%
2020-02-15,11503000.0,11857000.0,11889000.0,11400000.0,4844.00618252,-2.99%
2020-02-14,11845000.0,11793000.0,11899000.0,11717000.0,4420.81384236,0.44%
2020-02-13,11793000.0,11793000.0,12044000.0,11580000.0,9190.66395973,0.00%
2020-02-12,11793000.0,11820000.0,11956000.0,11761000.0,6619.13819041,-0.23%
2020-02-11,11819000.0,11520000.0,11950000.0,11269000.0,6034.79122331,2.60%
2020-02-10,11520000.0,11821000.0,11864000.0,11392000.0,5213.48423455,-2.55%
2020-02-09,11821000.0,11568000.0,11863000.0,11567000.0,4936.95291749,2.19%
2020-02-08,11568000.0,11490000.0,11600000.0,11257000.0,4372.50942089,0.68%
2020-02-07,11490000.0,11269000.0,11610000.0,11256000.0,4139.85704717,1.96%
2020-02-06,11264000.0,11068000.0,11410000.0,10905000.0,5742.27238319,1.77%
2020-02-05,11054000.0,10636000.0,11116000.0,10589000.0,5644.68431028,3.93%
2020-02-04,10635000.0,10750000.0,10790000.0,10504000.0,4273.50735062,-1.07%
2020-02-03,10750000.0,10765000.0,10975000.0,10715000.0,3683.40186368,-0.14%
2020-02-02,10765000.0,10820000.0,10887000.0,10680000.0,3318.26175912,-0.51%
2020-02-01,10820000.0,10781000.0,10918000.0,10770000.0,2886.0973791,0.36%
2020-01-31,10781000.0,10778000.0,10841000.0,10642000.0,3618.06000067,0.03%
2020-01-30,10779000.0,10670000.0,10882000.0,10520000.0,5029.07029051,1.02%
2020-01-29,10670000.0,10570000.0,10780000.0,10500000.0,5305.29886421,0.95%
2020-01-28,10570000.0,10128000.0,10601000.0,10127000.0,6620.77416871,4.36%
2020-01-27,10132000.0,9966000.0,10277000.0,9948000.0,4801.26130294,1.67%
2020-01-26,9966000.0,9745000.0,9986000.0,9700000.0,2221.71968044,2.27%
2020-01-25,9745000.0,9816000.0,9816000.0,9669000.0,1443.81660204,-0.72%
2020-01-24,9813000.0,9750000.0,9885000.0,9631000.0,2941.43472294,0.65%
2020-01-23,9750000.0,9922000.0,9930000.0,9623000.0,3630.5273721,-1.73%
2020-01-22,9922000.0,9960000.0,10091000.0,9845000.0,2972.58459218,-0.38%
2020-01-21,9958000.0,9856000.0,10014000.0,9800000.0,2842.75512757,1.03%
2020-01-20,9851000.0,9886000.0,9951000.0,9775000.0,3320.61609519,-0.35%
2020-01-19,9887000.0,10085000.0,10484000.0,9734000.0,8567.01218693,-1.96%
2020-01-18,10085000.0,9997000.0,10167000.0,9900000.0,3865.42130063,0.88%
2020-01-17,9992000.0,9789000.0,10216000.0,9719000.0,8319.12836052,2.07%
2020-01-16,9785000.0,9735000.0,9855000.0,9561000.0,4081.48265366,0.51%
2020-01-15,9735000.0,9716000.0,9917000.0,9498000.0,8125.75207139,0.20%
2020-01-14,9716000.0,9179000.0,9859000.0,9162000.0,11554.39037004,5.85%
2020-01-13,9172000.0,9218000.0,9227000.0,9101000.0,1991.09310408,-0.50%
2020-01-12,9213000.0,9066000.0,9250000.0,9014000.0,2412.74898932,1.62%
2020-01-11,9060000.0,9218000.0,9350000.0,9047000.0,4233.99262116,-1.71%
2020-01-10,9233000.0,8940000.0,9250000.0,8750000.0,6980.82897357,3.28%
2020-01-09,8941000.0,9084000.0,9142000.0,8900000.0,5174.23891081,-1.57%
2020-01-08,9085000.0,9386000.0,9736000.0,9030000.0,13024.51495279,-3.21%
2020-01-07,9398000.0,8866000.0,9444000.0,8865000.0,8896.19194694,6.00%
2020-01-06,8866000.0,8451000.0,8890000.0,8446000.0,5340.14041587,4.91%
2020-01-05,8454000.0,8483000.0,8645000.0,8436000.0,2807.832172,-0.34%
2020-01-04,8482000.0,8476000.0,8520000.0,8382000.0,1987.26688134,0.07%
2020-01-03,8474000.0,8038000.0,8525000.0,7910000.0,5887.00880804,5.42%
2020-01-02,8037000.0,8300000.0,8310000.0,8026000.0,2054.03956598,-3.17%
2020-01-01,8300000.0,8308000.0,8387000.0,8287000.0,1030.45814676,-0.10%
2019-12-31,8312000.0,8343000.0,8439000.0,8260000.0,1846.5409191,-0.37%
2019-12-30,8341000.0,8486000.0,8496000.0,8331000.0,2355.80361501,-1.71%
2019-12-29,8486000.0,8428000.0,8639000.0,8388000.0,2486.01610538,0.69%
2019-12-28,8432000.0,8385000.0,8479000.0,8376000.0,1725.5127045,0.56%
2019-12-27,8385000.0,8367000.0,8424000.0,8195000.0,2402.06470551,0.22%
2019-12-26,8371000.0,8370000.0,8595000.0,8317000.0,2740.2112794,0.01%
2019-12-25,8370000.0,8460000.0,8471000.0,8317000.0,1857.22709208,-1.06%
2019-12-24,8470000.0,8520000.0,8630000.0,8354000.0,3635.40093186,-0.59%
2019-12-23,8520000.0,8688000.0,8890000.0,8456000.0,5451.7473576,-1.93%
2019-12-22,8689000.0,8295000.0,8696000.0,8277000.0,2717.8458866,4.75%
2019-12-21,8295000.0,8342000.0,8342000.0,8260000.0,952.39697702,-0.56%
2019-12-20,8338000.0,8329000.0,8395000.0,8241000.0,2315.68010263,0.11%
2019-12-19,8328000.0,8466000.0,8590000.0,8210000.0,4444.33915592,-1.63%
2019-12-18,8466000.0,7741000.0,8668000.0,7546000.0,7394.86247818,9.37%
2019-12-17,7742000.0,8058000.0,8108000.0,7700000.0,4587.86377499,-3.92%
2019-12-16,8050000.0,8319000.0,8347000.0,8017000.0,2333.04536211,-3.23%
2019-12-15,8319000.0,8277000.0,8440000.0,8190000.0,1911.20234202,0.51%
2019-12-14,8277000.0,8490000.0,8520000.0,8200000.0,2408.92097104,-2.51%
2019-12-13,8490000.0,8438000.0,8577000.0,8430000.0,2163.02130941,0.62%
2019-12-12,8437000.0,8490000.0,8566000.0,8360000.0,2457.07047864,-0.62%
2019-12-11,8490000.0,8539000.0,8592000.0,8419000.0,1897.01475656,-0.57%
2019-12-10,8537000.0,8679000.0,8749000.0,8480000.0,2949.17212834,-1.64%
2019-12-09,8679000.0,8807000.0,8891000.0,8640000.0,3125.56191138,-1.45%
2019-12-08,8807000.0,8784000.0,8857000.0,8670000.0,2000.92140277,0.26%
2019-12-07,8784000.0,8815000.0,8897000.0,8776000.0,1910.69581081,-0.35%
2019-12-06,8813000.0,8685000.0,8852000.0,8614000.0,3039.17313756,1.47%
2019-12-05,8685000.0,8515000.0,8810000.0,8480000.0,3969.79229665,2.00%
2019-12-04,8515000.0,8607000.0,8996000.0,8432000.0,5171.38101548,-1.07%
2019-12-03,8607000.0,8590000.0,8700000.0,8520000.0,1641.81595301,0.20%
2019-12-02,8585000.0,8630000.0,8705000.0,8415000.0,1837.43925831,-0.52%
2019-12-01,8630000.0,8838000.0,8840000.0,8480000.0,3023.698278,-2.35%
2019-11-30,8838000.0,9035000.0,9106000.0,8726000.0,2495.78793255,-2.18%
2019-11-29,9037000.0,8672000.0,9200000.0,8658000.0,4210.80049996,4.21%
2019-11-28,8674000.0,8700000.0,8903000.0,8615000.0,4045.7239098,-0.30%
2019-11-27,8702000.0,8413000.0,8900000.0,8041000.0,9265.75223133,3.44%
2019-11-26,8410000.0,8338000.0,8627000.0,8240000.0,5867.68876664,0.86%
2019-11-25,8338000.0,8217000.0,8633000.0,7683000.0,13648.46006191,1.47%
2019-11-24,8218000.0,8675000.0,8693000.0,8164000.0,4506.87052334,-5.27%
2019-11-23,8670000.0,8661000.0,8712000.0,8405000.0,3952.26249858,0.10%
2019-11-22,8651000.0,9024000.0,9123000.0,8202000.0,10814.24485621,-4.13%
2019-11-21,9024000.0,9486000.0,9525000.0,8901000.0,6010.80668969,-4.87%
2019-11-20,9486000.0,9509000.0,9553000.0,9410000.0,2431.5636425,-0.24%
2019-11-19,9503000.0,9580000.0,9615000.0,9361000.0,3631.799952,-0.80%
2019-11-18,9580000.0,9924000.0,9934000.0,9531000.0,3352.42119732,-3.47%
2019-11-17,9924000.0,9934000.0,10056000.0,9820000.0,1815.96429459,-0.10%
2019-11-16,9926000.0,9909000.0,9992000.0,9880000.0,1761.1646507,0.17%
2019-11-15,9914000.0,10075000.0,10212000.0,9860000.0,4147.27478969,-1.60%
2019-11-14,10075000.0,10212000.0,10232000.0,10039000.0,2156.61569204,-1.34%
2019-11-13,10211000.0,10259000.0,10287000.0,10143000.0,1876.98070932,-0.47%
2019-11-12,10257000.0,10168000.0,10320000.0,10000000.0,3027.28853194,0.88%
2019-11-11,10168000.0,10496000.0,10511000.0,10069000.0,3782.32118472,-3.12%
2019-11-10,10496000.0,10248000.0,10589000.0,10160000.0,2837.97081756,2.42%
2019-11-09,10248000.0,10213000.0,10319000.0,10172000.0,1786.85694212,0.34%
2019-11-08,10212000.0,10668000.0,10724000.0,10103000.0,4766.43183569,-4.27%
2019-11-07,10668000.0,10752000.0,10795000.0,10546000.0,2897.74288014,-0.78%
2019-11-06,10751000.0,10752000.0,10842000.0,10711000.0,2355.01125361,-0.01%
2019-11-05,10752000.0,10846000.0,10918000.0,10674000.0,3398.668628,-0.87%
2019-11-04,10846000.0,10765000.0,10996000.0,10645000.0,3242.36581783,0.75%
2019-11-03,10765000.0,10851000.0,10943000.0,10660000.0,2156.98902181,-0.79%
2019-11-02,10851000.0,10805000.0,10970000.0,10754000.0,2544.98218191,0.43%
2019-11-01,10805000.0,10698000.0,10857000.0,10604000.0,3200.02664451,1.00%
2019-10-31,10692000.0,10682000.0,10990000.0,10488000.0,5113.48198377,0.09%
2019-10-30,10682000.0,10903000.0,10915000.0,10501000.0,4599.59655203,-2.03%
2019-10-29,10894000.0,10731000.0,11056000.0,10630000.0,5143.49786317,1.52%
2019-10-28,10736000.0,10975000.0,11377000.0,10719000.0,7680.15692763,-2.18%
2019-10-27,10975000.0,10727000.0,11275000.0,10551000.0,13557.94011661,2.31%
2019-10-26,10730000.0,10063000.0,11899000.0,10015000.0,24630.11773568,6.63%
2019-10-25,10063000.0,8743000.0,10128000.0,8706000.0,9376.12602054,15.10%
2019-10-24,8743000.0,8826000.0,8872000.0,8630000.0,3195.99332726,-0.94%
2019-10-23,8826000.0,9469000.0,9525000.0,8689000.0,7029.06223189,-6.79%
2019-10-22,9470000.0,9663000.0,9774000.0,9451000.0,2690.5030671,-2.00%
2019-10-21,9663000.0,9698000.0,9801000.0,9610000.0,2955.21784118,-0.36%
2019-10-20,9710000.0,9446000.0,9814000.0,9373000.0,2624.45985664,2.79%
2019-10-19,9437000.0,9428000.0,9560000.0,9360000.0,1841.45389053,0.10%
2019-10-18,9434000.0,9563000.0,9626000.0,9350000.0,2708.5521542,-1.35%
2019-10-17,9563000.0,9525000.0,9649000.0,9460000.0,2313.84172892,0.40%
2019-10-16,9525000.0,9715000.0,9733000.0,9441000.0,3148.02448435,-1.96%
2019-10-15,9719000.0,9870000.0,9944000.0,9675000.0,2837.93058097,-1.53%
2019-10-14,9871000.0,9804000.0,9907000.0,9735000.0,2561.96675963,0.68%
2019-10-13,9807000.0,9879000.0,9997000.0,9723000.0,2289.99944652,-0.73%
2019-10-12,9867000.0,9813000.0,9978000.0,9805000.0,1870.88197695,0.55%
2019-10-11,9814000.0,10167000.0,10443000.0,9803000.0,6349.28685378,-3.47%
2019-10-10,10167000.0,10182000.0,10305000.0,10020000.0,4579.45123586,-0.15%
2019-10-09,10182000.0,9729000.0,10300000.0,9670000.0,5787.8182771,4.66%
2019-10-08,9728000.0,9748000.0,9928000.0,9661000.0,3877.77878012,-0.21%
2019-10-07,9749000.0,9441000.0,9893000.0,9295000.0,6586.42261914,3.26%
2019-10-06,9443000.0,9720000.0,9754000.0,9370000.0,3160.75687312,-2.85%
2019-10-05,9720000.0,9755000.0,9791000.0,9570000.0,2297.85517253,-0.36%
2019-10-04,9755000.0,9932000.0,9942000.0,9663000.0,3338.16773592,-1.78%
2019-10-03,9937000.0,10089000.0,10130000.0,9786000.0,3518.31758295,-1.51%
2019-10-02,10077000.0,9987000.0,10092000.0,9812000.0,3695.09916577,0.90%
2019-10-01,9987000.0,9945000.0,10234000.0,9797000.0,6643.78675421,0.42%
2019-09-30,9945000.0,9672000.0,9984000.0,9268000.0,8157.17697332,2.82%
2019-09-29,9670000.0,9875000.0,9907000.0,9543000.0,2898.38841753,-2.08%
2019-09-28,9874000.0,9833000.0,9972000.0,9633000.0,3868.14817646,0.42%
2019-09-27,9833000.0,9700000.0,9914000.0,9431000.0,5463.77470047,1.37%
2019-09-26,9700000.0,10146000.0,10200000.0,9375000.0,10322.36470948,-4.40%
2019-09-25,10143000.0,10221000.0,10587000.0,9811000.0,9974.20045584,-0.76%
2019-09-24,10194000.0,11545000.0,11668000.0,9800000.0,12189.27183059,-11.70%
2019-09-23,11545000.0,11943000.0,11960000.0,11490000.0,4597.23259343,-3.33%
2019-09-22,11936000.0,11891000.0,11980000.0,11733000.0,3173.26096381,0.38%
2019-09-21,11891000.0,12074000.0,12080000.0,11808000.0,2493.56516351,-1.52%
2019-09-20,12074000.0,12175000.0,12222000.0,12002000.0,3081.28623456,-0.83%
2019-09-19,12180000.0,12049000.0,12250000.0,11556000.0,6904.491687,1.09%
2019-09-18,12050000.0,12060000.0,12154000.0,12010000.0,3927.0798215,-0.08%
2019-09-17,12061000.0,12133000.0,12136000.0,12001000.0,4203.17884704,-0.59%
2019-09-16,12133000.0,12176000.0,12251000.0,11953000.0,3908.91952001,-0.35%
2019-09-15,12169000.0,12258000.0,12290000.0,12150000.0,2032.31464177,-0.73%
2019-09-14,12253000.0,12306000.0,12330000.0,12147000.0,2424.39093154,-0.43%
